,TractCode,CountBlocks,Blocks With Choice,Blocks With Choice 3mbps,Blocks With Choice 12mbps,Blocks With Choice 25mbps,Prop With Choice,Prop With Choice 25mbps
1126,47157009500,115,115.0,115.0,113.0,106.0,100.0,92.17
1127,47157009600,87,87.0,83.0,71.0,69.0,100.0,79.31
1128,47157009700,38,37.0,37.0,37.0,37.0,97.37,97.37
1129,47157009800,48,46.0,46.0,46.0,45.0,95.83,93.75
1130,47157009901,70,60.0,40.0,13.0,7.0,85.71,10.0
1131,47157009902,50,45.0,37.0,21.0,18.0,90.0,36.0
1132,47157010000,79,79.0,79.0,69.0,68.0,100.0,86.08
1133,47157010110,73,73.0,73.0,60.0,14.0,100.0,19.18
1134,47157010120,75,75.0,75.0,45.0,11.0,100.0,14.67
1135,47157010210,62,62.0,62.0,62.0,46.0,100.0,74.19
1136,47157010220,85,72.0,57.0,33.0,31.0,84.71,36.47
1137,47157010300,13,13.0,12.0,1.0,1.0,100.0,7.69
1138,47157010500,34,25.0,16.0,9.0,7.0,73.53,20.59
1139,47157010610,74,60.0,57.0,53.0,50.0,81.08,67.57
1140,47157010620,37,37.0,36.0,29.0,27.0,100.0,72.97
1141,47157010630,36,34.0,34.0,29.0,18.0,94.44,50.0
1142,47157010710,61,59.0,56.0,55.0,54.0,96.72,88.52
1143,47157010720,32,30.0,30.0,29.0,28.0,93.75,87.5
1144,47157010810,54,54.0,54.0,54.0,52.0,100.0,96.3
1145,47157010820,46,46.0,46.0,44.0,44.0,100.0,95.65
1146,47157011010,45,45.0,45.0,45.0,43.0,100.0,95.56
1147,47157011020,30,25.0,24.0,20.0,13.0,83.33,43.33
1148,47157011100,59,44.0,44.0,16.0,15.0,74.58,25.42
1149,47157011200,43,42.0,29.0,2.0,2.0,97.67,4.65
1150,47157011300,79,73.0,73.0,31.0,1.0,92.41,1.27
1151,47157011400,130,129.0,127.0,64.0,32.0,99.23,24.62
1152,47157011500,73,73.0,59.0,10.0,2.0,100.0,2.74
1153,47157011600,74,74.0,73.0,36.0,0.0,100.0,0.0
1154,47157011700,118,115.0,65.0,9.0,0.0,97.46,0.0
1155,47157011800,70,69.0,69.0,69.0,66.0,98.57,94.29
1156,47157020101,40,34.0,33.0,31.0,24.0,85.0,60.0
1157,47157020102,40,20.0,20.0,20.0,20.0,50.0,50.0
1158,47157020210,86,65.0,65.0,65.0,65.0,75.58,75.58
1159,47157020221,48,36.0,35.0,33.0,33.0,75.0,68.75
1160,47157020222,28,17.0,17.0,17.0,17.0,60.71,60.71
1161,47157020300,96,71.0,71.0,71.0,71.0,73.96,73.96
1162,47157020400,32,22.0,22.0,22.0,22.0,68.75,68.75
1163,47157020511,34,31.0,31.0,26.0,26.0,91.18,76.47
1164,47157020512,63,62.0,60.0,54.0,49.0,98.41,77.78
1165,47157020521,30,29.0,29.0,24.0,24.0,96.67,80.0
1166,47157020523,33,32.0,32.0,28.0,27.0,96.97,81.82
1167,47157020524,45,45.0,45.0,45.0,45.0,100.0,100.0
1168,47157020531,61,58.0,58.0,49.0,43.0,95.08,70.49
1169,47157020532,81,74.0,73.0,67.0,59.0,91.36,72.84
1170,47157020541,72,66.0,66.0,63.0,62.0,91.67,86.11
1171,47157020542,52,45.0,37.0,26.0,22.0,86.54,42.31
1172,47157020610,58,48.0,46.0,41.0,39.0,82.76,67.24
1173,47157020621,81,73.0,73.0,72.0,70.0,90.12,86.42
1174,47157020622,63,59.0,53.0,47.0,45.0,93.65,71.43
1175,47157020632,87,77.0,77.0,77.0,69.0,88.51,79.31
1176,47157020633,39,34.0,34.0,34.0,31.0,87.18,79.49
1177,47157020634,29,28.0,28.0,28.0,26.0,96.55,89.66
1178,47157020635,34,33.0,33.0,33.0,33.0,97.06,97.06
1179,47157020642,107,103.0,103.0,97.0,95.0,96.26,88.79
1180,47157020643,69,67.0,67.0,67.0,67.0,97.1,97.1
1181,47157020644,102,100.0,100.0,98.0,97.0,98.04,95.1
1182,47157020651,95,93.0,93.0,93.0,91.0,97.89,95.79
1183,47157020652,63,63.0,63.0,61.0,59.0,100.0,93.65
1184,47157020700,37,24.0,24.0,24.0,24.0,64.86,64.86
1185,47157020810,52,36.0,34.0,33.0,29.0,69.23,55.77
1186,47157020820,121,96.0,95.0,94.0,87.0,79.34,71.9
1187,47157020831,43,28.0,28.0,28.0,26.0,65.12,60.47
1188,47157020832,119,108.0,108.0,106.0,92.0,90.76,77.31
1189,47157020900,143,131.0,127.0,123.0,114.0,91.61,79.72
1190,47157021010,198,179.0,179.0,176.0,175.0,90.4,88.38
1191,47157021020,65,62.0,61.0,58.0,57.0,95.38,87.69
1192,47157021111,63,51.0,50.0,44.0,32.0,80.95,50.79
1193,47157021112,57,54.0,54.0,54.0,50.0,94.74,87.72
1194,47157021113,81,46.0,46.0,46.0,29.0,56.79,35.8
1195,47157021121,71,56.0,56.0,55.0,54.0,78.87,76.06
1196,47157021122,48,40.0,40.0,35.0,35.0,83.33,72.92
1197,47157021124,79,72.0,72.0,72.0,70.0,91.14,88.61
1198,47157021125,62,58.0,58.0,57.0,45.0,93.55,72.58
1199,47157021126,50,42.0,42.0,41.0,29.0,84.0,58.0
1200,47157021135,93,86.0,86.0,86.0,76.0,92.47,81.72
1201,47157021136,68,65.0,65.0,64.0,61.0,95.59,89.71
1202,47157021137,102,101.0,101.0,100.0,89.0,99.02,87.25
1203,47157021138,32,27.0,27.0,27.0,26.0,84.38,81.25
1204,47157021139,34,33.0,32.0,32.0,29.0,97.06,85.29
1205,47157021140,63,60.0,60.0,52.0,50.0,95.24,79.37
1206,47157021141,69,61.0,61.0,61.0,58.0,88.41,84.06
1207,47157021142,46,31.0,31.0,31.0,29.0,67.39,63.04
1208,47157021200,10,6.0,6.0,1.0,1.0,60.0,10.0
1209,47157021311,76,68.0,68.0,64.0,49.0,89.47,64.47
1210,47157021312,27,27.0,24.0,24.0,24.0,100.0,88.89
1211,47157021320,70,57.0,55.0,51.0,49.0,81.43,70.0
1212,47157021331,54,52.0,52.0,52.0,47.0,96.3,87.04
1213,47157021333,35,32.0,32.0,31.0,31.0,91.43,88.57
1214,47157021334,34,31.0,31.0,26.0,23.0,91.18,67.65
1215,47157021341,82,81.0,81.0,80.0,60.0,98.78,73.17
1216,47157021342,139,119.0,117.0,97.0,74.0,85.61,53.24
1217,47157021351,78,73.0,73.0,72.0,66.0,93.59,84.62
1218,47157021352,63,63.0,63.0,63.0,62.0,100.0,98.41
1219,47157021353,105,98.0,98.0,97.0,89.0,93.33,84.76
1220,47157021410,40,36.0,36.0,35.0,33.0,90.0,82.5
1221,47157021420,55,45.0,45.0,45.0,40.0,81.82,72.73
1222,47157021430,76,73.0,73.0,65.0,58.0,96.05,76.32
1223,47157021510,81,68.0,68.0,67.0,61.0,83.95,75.31
1224,47157021520,189,142.0,141.0,133.0,129.0,75.13,68.25
1225,47157021530,48,45.0,45.0,45.0,41.0,93.75,85.42
1226,47157021540,108,103.0,102.0,101.0,98.0,95.37,90.74
1227,47157021611,72,70.0,70.0,67.0,65.0,97.22,90.28
1228,47157021612,54,54.0,54.0,54.0,50.0,100.0,92.59
1229,47157021613,47,46.0,46.0,46.0,45.0,97.87,95.74
1230,47157021620,92,83.0,80.0,76.0,63.0,90.22,68.48
1231,47157021710,22,16.0,16.0,15.0,8.0,72.73,36.36
1232,47157021721,38,36.0,35.0,33.0,30.0,94.74,78.95
1233,47157021724,40,29.0,29.0,21.0,18.0,72.5,45.0
1234,47157021725,29,25.0,25.0,18.0,15.0,86.21,51.72
1235,47157021726,17,12.0,12.0,11.0,9.0,70.59,52.94
1236,47157021731,32,25.0,17.0,14.0,14.0,78.12,43.75
1237,47157021732,61,57.0,54.0,48.0,43.0,93.44,70.49
1238,47157021741,68,63.0,63.0,63.0,63.0,92.65,92.65
1239,47157021744,55,55.0,55.0,55.0,54.0,100.0,98.18
1240,47157021745,67,65.0,65.0,64.0,63.0,97.01,94.03
1241,47157021746,30,29.0,29.0,29.0,27.0,96.67,90.0
1242,47157021747,32,32.0,32.0,32.0,32.0,100.0,100.0
1243,47157021751,68,60.0,60.0,56.0,54.0,88.24,79.41
1244,47157021752,34,33.0,33.0,32.0,30.0,97.06,88.24
1245,47157021753,26,24.0,24.0,24.0,23.0,92.31,88.46
1246,47157021754,34,34.0,34.0,34.0,32.0,100.0,94.12
1247,47157021900,60,56.0,55.0,51.0,48.0,93.33,80.0
1248,47157022022,103,94.0,58.0,36.0,30.0,91.26,29.13
1249,47157022023,49,49.0,20.0,19.0,15.0,100.0,30.61
1250,47157022024,61,58.0,58.0,56.0,52.0,95.08,85.25
1251,47157022111,65,62.0,62.0,61.0,44.0,95.38,67.69
1252,47157022112,69,68.0,68.0,49.0,45.0,98.55,65.22
1253,47157022121,69,68.0,65.0,55.0,52.0,98.55,75.36
1254,47157022122,46,46.0,46.0,43.0,43.0,100.0,93.48
1255,47157022130,70,67.0,67.0,66.0,63.0,95.71,90.0
1256,47157022210,59,56.0,54.0,50.0,48.0,94.92,81.36
1257,47157022220,81,78.0,78.0,77.0,77.0,96.3,95.06
1258,47157022310,66,66.0,64.0,63.0,63.0,100.0,95.45
1259,47157022321,53,53.0,52.0,51.0,51.0,100.0,96.23
1260,47157022322,64,64.0,63.0,63.0,62.0,100.0,96.88
1261,47157022330,60,60.0,57.0,55.0,51.0,100.0,85.0
1262,47157022410,98,97.0,95.0,90.0,81.0,98.98,82.65
1263,47157022500,104,65.0,59.0,48.0,45.0,62.5,43.27
1264,47157022600,143,97.0,85.0,62.0,33.0,67.83,23.08
1265,47157022700,80,80.0,80.0,78.0,76.0,100.0,95.0
1266,47157980100,40,12.0,11.0,9.0,5.0,30.0,12.5
1267,47157980200,23,7.0,6.0,0.0,0.0,30.43,0.0
1268,47157980300,8,1.0,0.0,0.0,0.0,12.5,0.0
1269,47157980400,9,6.0,6.0,5.0,4.0,66.67,44.44
1270,47159975000,221,29.0,21.0,13.0,13.0,13.12,5.88
1271,47159975100,114,94.0,94.0,93.0,85.0,82.46,74.56
1272,47159975200,259,181.0,174.0,112.0,109.0,69.88,42.08
1273,47159975300,103,66.0,60.0,39.0,28.0,64.08,27.18
1274,47159975400,335,313.0,313.0,129.0,129.0,93.43,38.51
1275,47161110200,165,68.0,61.0,47.0,43.0,41.21,26.06
1276,47161110600,115,50.0,44.0,4.0,3.0,43.48,2.61
1277,47161110700,187,136.0,113.0,75.0,47.0,72.73,25.13
1278,47161980100,1,0.0,0.0,0.0,0.0,0.0,0.0
1279,47161980200,1,0.0,0.0,0.0,0.0,0.0,0.0
1280,47163040200,317,317.0,317.0,317.0,317.0,100.0,100.0
1281,47163040300,65,65.0,65.0,64.0,64.0,100.0,98.46
1282,47163040500,127,127.0,127.0,127.0,127.0,100.0,100.0
1283,47163040600,133,133.0,133.0,133.0,133.0,100.0,100.0
1284,47163040700,87,87.0,87.0,87.0,87.0,100.0,100.0
1285,47163040800,139,139.0,139.0,139.0,139.0,100.0,100.0
1286,47163040900,79,79.0,79.0,79.0,79.0,100.0,100.0
1287,47163041000,120,119.0,119.0,117.0,117.0,99.17,97.5
1288,47163041100,88,88.0,88.0,88.0,88.0,100.0,100.0
1289,47163041200,213,205.0,205.0,203.0,203.0,96.24,95.31
1290,47163041300,156,150.0,150.0,146.0,146.0,96.15,93.59
1291,47163041400,239,228.0,217.0,212.0,212.0,95.4,88.7
1292,47163041500,63,60.0,60.0,60.0,60.0,95.24,95.24
1293,47163041600,83,83.0,83.0,83.0,83.0,100.0,100.0
1294,47163041700,133,131.0,131.0,131.0,131.0,98.5,98.5
1295,47163041800,114,114.0,114.0,114.0,114.0,100.0,100.0
1296,47163041900,59,59.0,59.0,59.0,59.0,100.0,100.0
1297,47163042000,66,65.0,65.0,65.0,65.0,98.48,98.48
1298,47163042100,184,183.0,183.0,183.0,183.0,99.46,99.46
1299,47163042200,144,143.0,143.0,142.0,142.0,99.31,98.61
1300,47163042300,157,154.0,154.0,153.0,153.0,98.09,97.45
1301,47163042400,135,132.0,132.0,130.0,130.0,97.78,96.3
1302,47163042500,95,95.0,95.0,94.0,94.0,100.0,98.95
1303,47163042600,160,160.0,160.0,160.0,160.0,100.0,100.0
1304,47163042701,170,170.0,170.0,170.0,170.0,100.0,100.0
1305,47163042702,93,93.0,93.0,93.0,93.0,100.0,100.0
1306,47163042801,87,87.0,87.0,87.0,87.0,100.0,100.0
1307,47163042802,136,136.0,136.0,136.0,136.0,100.0,100.0
1308,47163042900,73,67.0,67.0,65.0,65.0,91.78,89.04
1309,47163043000,245,245.0,245.0,244.0,244.0,100.0,99.59
1310,47163043100,233,132.0,128.0,119.0,114.0,56.65,48.93
1311,47163043201,186,184.0,184.0,182.0,182.0,98.92,97.85
1312,47163043202,268,228.0,224.0,223.0,222.0,85.07,82.84
1313,47163043301,131,127.0,127.0,127.0,127.0,96.95,96.95
1314,47163043302,304,296.0,296.0,293.0,293.0,97.37,96.38
1315,47163043401,170,169.0,167.0,166.0,165.0,99.41,97.06
1316,47163043402,146,145.0,145.0,145.0,145.0,99.32,99.32
1317,47163043500,187,186.0,185.0,177.0,176.0,99.47,94.12
1318,47163043600,150,133.0,133.0,129.0,127.0,88.67,84.67
1319,47165020101,153,25.0,25.0,6.0,6.0,16.34,3.92
1320,47165020102,236,42.0,35.0,1.0,1.0,17.8,0.42
1321,47165020203,48,34.0,33.0,28.0,26.0,70.83,54.17
1322,47165020204,85,80.0,76.0,66.0,61.0,94.12,71.76
1323,47165020205,62,53.0,51.0,49.0,47.0,85.48,75.81
1324,47165020206,37,32.0,29.0,20.0,18.0,86.49,48.65
1325,47165020207,26,22.0,22.0,20.0,17.0,84.62,65.38
1326,47165020208,52,39.0,37.0,32.0,24.0,75.0,46.15
1327,47165020209,62,38.0,38.0,27.0,23.0,61.29,37.1
1328,47165020300,111,110.0,107.0,100.0,78.0,99.1,70.27
1329,47165020403,35,26.0,25.0,17.0,16.0,74.29,45.71
1330,47165020404,33,18.0,17.0,14.0,13.0,54.55,39.39
1331,47165020405,26,22.0,22.0,21.0,17.0,84.62,65.38
1332,47165020406,42,40.0,36.0,32.0,28.0,95.24,66.67
1333,47165020407,54,48.0,48.0,46.0,41.0,88.89,75.93
1334,47165020501,92,80.0,80.0,74.0,70.0,86.96,76.09
1335,47165020502,61,52.0,52.0,44.0,39.0,85.25,63.93
1336,47165020503,40,30.0,28.0,22.0,18.0,75.0,45.0
1337,47165020601,105,47.0,46.0,44.0,43.0,44.76,40.95
1338,47165020602,181,110.0,106.0,91.0,78.0,60.77,43.09
1339,47165020603,68,61.0,61.0,48.0,43.0,89.71,63.24
1340,47165020700,135,127.0,127.0,123.0,103.0,94.07,76.3
1341,47165020800,134,134.0,134.0,126.0,116.0,100.0,86.57
1342,47165020901,25,20.0,19.0,17.0,14.0,80.0,56.0
1343,47165020902,113,111.0,111.0,108.0,99.0,98.23,87.61
1344,47165020903,77,72.0,72.0,69.0,63.0,93.51,81.82
1345,47165021002,74,65.0,64.0,64.0,62.0,87.84,83.78
1346,47165021004,44,41.0,40.0,38.0,30.0,93.18,68.18
1347,47165021005,90,88.0,84.0,75.0,68.0,97.78,75.56
1348,47165021006,38,32.0,32.0,26.0,26.0,84.21,68.42
1349,47165021007,29,26.0,26.0,26.0,25.0,89.66,86.21
1350,47165021008,42,38.0,38.0,37.0,36.0,90.48,85.71
1351,47165021009,44,43.0,43.0,40.0,40.0,97.73,90.91
1352,47165021103,55,53.0,53.0,53.0,53.0,96.36,96.36
1353,47165021104,31,30.0,30.0,30.0,30.0,96.77,96.77
1354,47165021105,54,52.0,49.0,48.0,47.0,96.3,87.04
1355,47165021106,51,50.0,50.0,49.0,46.0,98.04,90.2
1356,47165021107,52,52.0,52.0,52.0,52.0,100.0,100.0
1357,47165021201,69,69.0,69.0,69.0,68.0,100.0,98.55
1358,47165021203,68,63.0,63.0,61.0,60.0,92.65,88.24
1359,47165021204,67,64.0,64.0,63.0,59.0,95.52,88.06
1360,47165021205,56,56.0,56.0,54.0,50.0,100.0,89.29
1361,47167040100,33,30.0,30.0,30.0,30.0,90.91,90.91
1362,47167040200,46,30.0,30.0,27.0,24.0,65.22,52.17
1363,47167040302,120,113.0,113.0,113.0,113.0,94.17,94.17
1364,47167040303,90,73.0,73.0,73.0,73.0,81.11,81.11
1365,47167040304,66,59.0,59.0,59.0,59.0,89.39,89.39
1366,47167040400,67,54.0,53.0,50.0,30.0,80.6,44.78
1367,47167040500,104,92.0,91.0,91.0,89.0,88.46,85.58
1368,47167040601,84,70.0,70.0,69.0,48.0,83.33,57.14
1369,47167040602,87,69.0,53.0,31.0,15.0,79.31,17.24
1370,47167040700,149,148.0,147.0,137.0,87.0,99.33,58.39
1371,47167040800,53,47.0,47.0,45.0,44.0,88.68,83.02
1372,47167040900,58,10.0,9.0,1.0,0.0,17.24,0.0
1373,47167041000,103,58.0,58.0,27.0,26.0,56.31,25.24
1374,47169090100,307,213.0,110.0,50.0,33.0,69.38,10.75
1375,47169090200,99,88.0,84.0,70.0,34.0,88.89,34.34
1376,47171080100,295,207.0,203.0,185.0,165.0,70.17,55.93
1377,47171080200,358,265.0,263.0,238.0,234.0,74.02,65.36
1378,47171080300,281,174.0,170.0,138.0,116.0,61.92,41.28
1379,47171080400,216,201.0,201.0,199.0,197.0,93.06,91.2
1380,47173040100,268,192.0,178.0,159.0,134.0,71.64,50.0
1381,47173040201,119,97.0,94.0,73.0,41.0,81.51,34.45
1382,47173040202,183,127.0,108.0,73.0,57.0,69.4,31.15
1383,47173040300,144,53.0,25.0,5.0,0.0,36.81,0.0
1384,47175925000,275,57.0,57.0,20.0,4.0,20.73,1.45
1385,47175925200,184,118.0,118.0,89.0,68.0,64.13,36.96
1386,47177930100,156,103.0,103.0,67.0,43.0,66.03,27.56
1387,47177930200,326,178.0,178.0,125.0,66.0,54.6,20.25
1388,47177930300,115,63.0,63.0,36.0,11.0,54.78,9.57
1389,47177930400,133,118.0,116.0,115.0,97.0,88.72,72.93
1390,47177930500,154,142.0,141.0,140.0,103.0,92.21,66.88
1391,47177930600,146,131.0,130.0,127.0,99.0,89.73,67.81
1392,47177930700,129,116.0,116.0,114.0,105.0,89.92,81.4
1393,47177930800,329,188.0,188.0,162.0,92.0,57.14,27.96
1394,47177930900,75,66.0,66.0,31.0,5.0,88.0,6.67
1395,47179060100,169,156.0,156.0,145.0,132.0,92.31,78.11
1396,47179060400,195,119.0,118.0,68.0,58.0,61.03,29.74
1397,47179060501,111,98.0,98.0,82.0,60.0,88.29,54.05
1398,47179060502,125,108.0,103.0,79.0,55.0,86.4,44.0
1399,47179060600,129,99.0,86.0,68.0,54.0,76.74,41.86
1400,47179060700,33,25.0,25.0,23.0,23.0,75.76,69.7
1401,47179060800,137,114.0,114.0,110.0,110.0,83.21,80.29
1402,47179060900,157,115.0,113.0,47.0,32.0,73.25,20.38
1403,47179061000,149,135.0,135.0,43.0,28.0,90.6,18.79
1404,47179061100,104,80.0,79.0,33.0,22.0,76.92,21.15
1405,47179061200,159,103.0,99.0,72.0,47.0,64.78,29.56
1406,47179061300,292,200.0,199.0,135.0,101.0,68.49,34.59
1407,47179061401,144,103.0,96.0,63.0,45.0,71.53,31.25
1408,47179061402,174,143.0,143.0,101.0,72.0,82.18,41.38
1409,47179061500,213,161.0,159.0,101.0,78.0,75.59,36.62
1410,47179061601,92,76.0,75.0,42.0,33.0,82.61,35.87
1411,47179061602,230,185.0,171.0,112.0,91.0,80.43,39.57
1412,47179061701,107,97.0,97.0,67.0,50.0,90.65,46.73
1413,47179061702,144,128.0,124.0,96.0,76.0,88.89,52.78
1414,47179061800,221,181.0,173.0,132.0,91.0,81.9,41.18
1415,47179061901,276,193.0,186.0,134.0,99.0,69.93,35.87
1416,47179061902,178,127.0,122.0,74.0,43.0,71.35,24.16
1417,47179062000,144,129.0,128.0,127.0,127.0,89.58,88.19
1418,47181950100,259,97.0,97.0,66.0,31.0,37.45,11.97
1419,47181950200,348,156.0,153.0,91.0,63.0,44.83,18.1
1420,47181950300,226,70.0,68.0,54.0,21.0,30.97,9.29
1421,47181950400,219,100.0,97.0,57.0,1.0,45.66,0.46
1422,47183968000,124,95.0,57.0,3.0,3.0,76.61,2.42
1423,47183968101,158,134.0,134.0,131.0,112.0,84.81,70.89
1424,47183968102,164,121.0,83.0,47.0,27.0,73.78,16.46
1425,47183968201,295,228.0,185.0,118.0,93.0,77.29,31.53
1426,47183968202,41,26.0,26.0,26.0,26.0,63.41,63.41
1427,47183968203,130,115.0,115.0,115.0,114.0,88.46,87.69
1428,47183968300,173,159.0,137.0,86.0,85.0,91.91,49.13
1429,47183968400,344,344.0,299.0,210.0,204.0,100.0,59.3
1430,47183968500,281,162.0,147.0,82.0,37.0,57.65,13.17
1431,47183968600,218,161.0,155.0,98.0,66.0,73.85,30.28
1432,47183968700,149,128.0,80.0,32.0,30.0,85.91,20.13
1433,47185935000,203,119.0,112.0,84.0,67.0,58.62,33.0
1434,47185935100,192,149.0,143.0,106.0,59.0,77.6,30.73
1435,47185935200,114,80.0,80.0,48.0,25.0,70.18,21.93
1436,47185935300,225,187.0,178.0,161.0,129.0,83.11,57.33
1437,47185935400,177,131.0,129.0,122.0,76.0,74.01,42.94
1438,47185935500,191,97.0,97.0,57.0,26.0,50.79,13.61
1439,47187050101,111,92.0,92.0,88.0,88.0,82.88,79.28
1440,47187050102,53,39.0,39.0,39.0,39.0,73.58,73.58
1441,47187050103,129,87.0,79.0,24.0,22.0,67.44,17.05
1442,47187050203,54,50.0,50.0,48.0,48.0,92.59,88.89
1443,47187050204,43,37.0,37.0,36.0,36.0,86.05,83.72
1444,47187050205,47,46.0,46.0,44.0,43.0,97.87,91.49
1445,47187050206,29,29.0,29.0,29.0,27.0,100.0,93.1
1446,47187050207,45,27.0,27.0,25.0,21.0,60.0,46.67
1447,47187050208,84,61.0,59.0,57.0,54.0,72.62,64.29
1448,47187050303,29,29.0,29.0,28.0,27.0,100.0,93.1
1449,47187050304,105,63.0,52.0,36.0,28.0,60.0,26.67
1450,47187050305,30,25.0,25.0,22.0,19.0,83.33,63.33
1451,47187050306,32,28.0,28.0,27.0,23.0,87.5,71.88
1452,47187050307,86,41.0,41.0,33.0,29.0,47.67,33.72
1453,47187050403,14,13.0,13.0,13.0,13.0,92.86,92.86
1454,47187050404,69,61.0,61.0,58.0,53.0,88.41,76.81
1455,47187050405,28,22.0,22.0,20.0,20.0,78.57,71.43
1456,47187050406,40,35.0,35.0,27.0,22.0,87.5,55.0
1457,47187050502,124,91.0,87.0,47.0,36.0,73.39,29.03
1458,47187050503,162,137.0,132.0,97.0,83.0,84.57,51.23
1459,47187050504,62,58.0,58.0,57.0,53.0,93.55,85.48
1460,47187050601,73,65.0,64.0,58.0,54.0,89.04,73.97
1461,47187050602,227,203.0,195.0,186.0,172.0,89.43,75.77
1462,47187050701,50,49.0,49.0,49.0,48.0,98.0,96.0
1463,47187050702,52,50.0,50.0,49.0,46.0,96.15,88.46
1464,47187050800,141,139.0,139.0,133.0,109.0,98.58,77.3
1465,47187050904,59,56.0,56.0,49.0,46.0,94.92,77.97
1466,47187050905,57,47.0,44.0,41.0,37.0,82.46,64.91
1467,47187050906,58,54.0,53.0,53.0,50.0,93.1,86.21
1468,47187050907,74,70.0,68.0,66.0,58.0,94.59,78.38
1469,47187050908,56,50.0,50.0,48.0,47.0,89.29,83.93
1470,47187050909,73,67.0,67.0,55.0,53.0,91.78,72.6
1471,47187051001,154,135.0,134.0,127.0,121.0,87.66,78.57
1472,47187051002,107,91.0,90.0,87.0,81.0,85.05,75.7
1473,47187051100,292,131.0,129.0,84.0,82.0,44.86,28.08
1474,47187051201,183,122.0,120.0,71.0,66.0,66.67,36.07
1475,47187051202,284,244.0,244.0,236.0,228.0,85.92,80.28
1476,47189030101,205,145.0,143.0,127.0,121.0,70.73,59.02
1477,47189030102,208,118.0,112.0,56.0,43.0,56.73,20.67
1478,47189030202,265,167.0,164.0,151.0,148.0,63.02,55.85
1479,47189030203,94,72.0,72.0,71.0,69.0,76.6,73.4
1480,47189030204,171,130.0,129.0,123.0,115.0,76.02,67.25
1481,47189030303,30,30.0,30.0,30.0,30.0,100.0,100.0
1482,47189030304,61,53.0,53.0,53.0,53.0,86.89,86.89
1483,47189030305,60,58.0,58.0,58.0,58.0,96.67,96.67
1484,47189030307,113,97.0,97.0,96.0,95.0,85.84,84.07
1485,47189030308,40,37.0,37.0,37.0,37.0,92.5,92.5
1486,47189030309,61,57.0,57.0,57.0,57.0,93.44,93.44
1487,47189030401,44,43.0,40.0,40.0,40.0,97.73,90.91
1488,47189030402,103,68.0,62.0,43.0,31.0,66.02,30.1
1489,47189030500,144,96.0,83.0,77.0,64.0,66.67,44.44
1490,47189030600,99,87.0,87.0,85.0,80.0,87.88,80.81
1491,47189030700,103,82.0,81.0,64.0,33.0,79.61,32.04
1492,47189030800,325,144.0,136.0,112.0,97.0,44.31,29.85
1493,47189030901,115,103.0,103.0,101.0,101.0,89.57,87.83
1494,47189030903,175,118.0,115.0,111.0,107.0,67.43,61.14
1495,47189030904,196,179.0,177.0,94.0,90.0,91.33,45.92
1496,47189031000,365,273.0,257.0,81.0,47.0,74.79,12.88
